Dili-Bot Hello	World	2019	^^
MPU	WORK	FINE
Ax	=	-0,010315		Ay	=	0,060160		Gx	=	0,000096		Gy	=	0,076914
Ax	=	-0,010285		Ay	=	0,060212		Gx	=	0,000101		Gy	=	0,077120
Ax	=	-0,010259		Ay	=	0,060257		Gx	=	0,000087		Gy	=	0,077443
Ax	=	-0,010237		Ay	=	0,060296		Gx	=	0,000021		Gy	=	0,077378
Ax	=	-0,010190		Ay	=	0,060312		Gx	=	-0,000181		Gy	=	0,077322
Ax	=	-0,010150		Ay	=	0,060326		Gx	=	-0,000373		Gy	=	0,077491
Ax	=	-0,010115		Ay	=	0,060337		Gx	=	-0,000630		Gy	=	0,078288
Ax	=	-0,010085		Ay	=	0,060348		Gx	=	-0,000761		Gy	=	0,078235
Ax	=	-0,010130		Ay	=	0,060389		Gx	=	-0,000604		Gy	=	0,078009
Ax	=	-0,010169		Ay	=	0,060425		Gx	=	-0,000739		Gy	=	0,078084
Ax	=	-0,010202		Ay	=	0,060456		Gx	=	0,000031		Gy	=	0,078457
Ax	=	-0,010231		Ay	=	0,060483		Gx	=	0,000514		Gy	=	0,078164
Ax	=	-0,010216		Ay	=	0,060529		Gx	=	0,001132		Gy	=	0,078599
Ax	=	-0,010203		Ay	=	0,060569		Gx	=	0,001556		Gy	=	0,078468
Ax	=	-0,010192		Ay	=	0,060603		Gx	=	0,001779		Gy	=	0,078662
Ax	=	-0,010183		Ay	=	0,060633		Gx	=	0,001935		Gy	=	0,078902
Ax	=	-0,010236		Ay	=	0,060631		Gx	=	0,001618		Gy	=	0,078693
Ax	=	-0,010282		Ay	=	0,060629		Gx	=	0,001561		Gy	=	0,078803
Ax	=	-0,010322		Ay	=	0,060628		Gx	=	0,001349		Gy	=	0,079042
Ax	=	-0,010357		Ay	=	0,060626		Gx	=	0,001365		Gy	=	0,079284
Ax	=	-0,010392		Ay	=	0,060607		Gx	=	0,001180		Gy	=	0,079313
Ax	=	-0,010423		Ay	=	0,060590		Gx	=	0,000748		Gy	=	0,079411
Ax	=	-0,010449		Ay	=	0,060575		Gx	=	0,000773		Gy	=	0,079151
Ax	=	-0,010472		Ay	=	0,060562		Gx	=	0,000686		Gy	=	0,079325
Ax	=	-0,010500		Ay	=	0,060587		Gx	=	0,000738		Gy	=	0,080180
Ax	=	-0,010524		Ay	=	0,060608		Gx	=	0,000602		Gy	=	0,079961
Ax	=	-0,010546		Ay	=	0,060626		Gx	=	0,000773		Gy	=	0,079952
Ax	=	-0,010564		Ay	=	0,060642		Gx	=	0,000921		Gy	=	0,080270
Ax	=	-0,010540		Ay	=	0,060681		Gx	=	0,000832		Gy	=	0,080328
Ax	=	-0,010520		Ay	=	0,060714		Gx	=	0,001081		Gy	=	0,080251
Ax	=	-0,010502		Ay	=	0,060743		Gx	=	0,001350		Gy	=	0,079932
Ax	=	-0,010487		Ay	=	0,060768		Gx	=	0,001185		Gy	=	0,080235
Ax	=	-0,010432		Ay	=	0,060790		Gx	=	0,001223		Gy	=	0,080279
Ax	=	-0,010384		Ay	=	0,060839		Gx	=	0,001256		Gy	=	0,080499
Ax	=	-0,010343		Ay	=	0,060881		Gx	=	0,001230		Gy	=	0,080833
Ax	=	-0,010307		Ay	=	0,060918		Gx	=	0,001352		Gy	=	0,080941
Ax	=	-0,010276		Ay	=	0,060949		Gx	=	0,001259		Gy	=	0,081269
Ax	=	-0,010210		Ay	=	0,060953		Gx	=	0,000889		Gy	=	0,081589
Ax	=	-0,010153		Ay	=	0,060956		Gx	=	0,000786		Gy	=	0,081468
Ax	=	-0,010104		Ay	=	0,060959		Gx	=	0,000680		Gy	=	0,081490
Ax	=	-0,010062		Ay	=	0,060962		Gx	=	0,000750		Gy	=	0,081671
Ax	=	-0,009990		Ay	=	0,060951		Gx	=	0,001154		Gy	=	0,081738
Ax	=	-0,009927		Ay	=	0,060941		Gx	=	0,001034		Gy	=	0,081867
Ax	=	-0,009873		Ay	=	0,060933		Gx	=	0,001418		Gy	=	0,081907
Ax	=	-0,009827		Ay	=	0,060926		Gx	=	0,001261		Gy	=	0,081942
Ax	=	-0,009805		Ay	=	0,060951		Gx	=	0,001253		Gy	=	0,082116
Ax	=	-0,009786		Ay	=	0,060972		Gx	=	0,001191		Gy	=	0,082393
Ax	=	-0,009769		Ay	=	0,060990		Gx	=	0,001771		Gy	=	0,082398
Ax	=	-0,009755		Ay	=	0,061005		Gx	=	0,002055		Gy	=	0,082131
Ax	=	-0,009758		Ay	=	0,061054		Gx	=	0,001902		Gy	=	0,082243
Ax	=	-0,009762		Ay	=	0,061096		Gx	=	0,002295		Gy	=	0,082106
Ax	=	-0,009765		Ay	=	0,061132		Gx	=	0,002544		Gy	=	0,082276
Ax	=	-0,009767		Ay	=	0,061164		Gx	=	0,002813		Gy	=	0,082242
Ax	=	-0,009781		Ay	=	0,061216		Gx	=	0,002558		Gy	=	0,082502
Ax	=	-0,009793		Ay	=	0,061261		Gx	=	0,002807		Gy	=	0,082709
Ax	=	-0,009804		Ay	=	0,061300		Gx	=	0,002643		Gy	=	0,082526
Ax	=	-0,009813		Ay	=	0,061334		Gx	=	0,002194		Gy	=	0,082784
Ax	=	-0,009834		Ay	=	0,061294		Gx	=	0,002384		Gy	=	0,083404
Ax	=	-0,009852		Ay	=	0,061259		Gx	=	0,002331		Gy	=	0,083543
Ax	=	-0,009868		Ay	=	0,061229		Gx	=	0,002232		Gy	=	0,083735
Ax	=	-0,009882		Ay	=	0,061204		Gx	=	0,002182		Gy	=	0,083539
Ax	=	-0,009954		Ay	=	0,061166		Gx	=	0,001886		Gy	=	0,083804
Ax	=	-0,010017		Ay	=	0,061133		Gx	=	0,001720		Gy	=	0,083708
Ax	=	-0,010071		Ay	=	0,061104		Gx	=	0,001559		Gy	=	0,083733
Ax	=	-0,010117		Ay	=	0,061080		Gx	=	0,001148		Gy	=	0,083935
Ax	=	-0,010216		Ay	=	0,061093		Gx	=	0,001101		Gy	=	0,084146
Ax	=	-0,010301		Ay	=	0,061105		Gx	=	0,001440		Gy	=	0,083859
Ax	=	-0,010375		Ay	=	0,061115		Gx	=	0,001353		Gy	=	0,083863
